timestamp,power_usage_mW
1724705573174,207665
1724705604295,195091
1724705635416,207176
1724705666533,187112
1724705697650,205178
1724705728768,205945
1724705759891,210267
1724705791016,195149
1724705822140,213847
1724705853259,171390
1724705884377,169423
1724705915498,164103
1724705946626,221618
1724705977745,218150
1724706008861,214961
1724706039976,216095
1724706071093,210668
1724706102210,215901
1724706133334,183384
1724706164451,206023
1724706195571,210507
1724706226694,195190
1724706257812,213618
1724706288942,205942
1724706320061,210728
1724706351182,229245
1724706382303,179144
1724706413426,169878
1724706444558,167965
1724706475833,215387
1724706506954,205217
1724706538071,230399
1724706569187,207532
1724706600312,211602
1724706631430,212338
1724706662548,224357
1724706693669,209172
1724706724787,210151
1724706755905,216652
1724706787021,214165
1724706818136,195538
1724706849252,193844
1724706880371,185999
1724706911486,168048
1724706942606,174179
1724706973728,170591
1724707005026,181742
1724707036145,213785
1724707067259,216273
1724707098374,204983
1724707129502,213207
1724707160621,208679
1724707191739,183119
1724707222858,214606
1724707253978,180378
1724707285093,228265
1724707316212,201752
1724707347333,204837
1724707378455,209142
1724707409572,217808
1724707440689,205859
1724707471807,149515
1724707502934,169416
1724707534054,177766
1724707564158,204996
1724707595276,216852
1724707626398,206338
1724707657515,211623
1724707688634,203904
1724707719752,218633
1724707750873,203658
1724707781990,218538
1724707813110,228604
1724707844239,210959
1724707875357,233294
1724707906478,235823
1724707937603,196379
1724707968722,215861
1724707999844,207453
1724708030965,167687
1724708062090,182005
1724708093489,208027
1724708124606,215925
1724708155721,186408
1724708186839,225314
1724708217959,189435
1724708249077,216983
1724708280195,205744
1724708311316,209628
1724708342439,208224
1724708373557,196753
1724708404679,193678
1724708435794,224219
1724708466916,201740
1724708498034,202584
1724708529148,230416
1724708560271,182517
1724708591388,179484
1724708622507,169300
1724708652639,183945
1724708683759,199569
1724708714883,238796
1724708746001,214214
1724708777118,208649
1724708808236,233563
1724708839354,214128
1724708870470,216712
1724708901590,173556
1724708932707,211404
1724708963835,207580
1724708994952,216349
1724709026075,214176
1724709057189,211051
1724709088316,172396
1724709119432,182017
1724709150561,174954
1724709181685,205946
1724709212806,178910
1724709243925,235755
1724709275045,207356
1724709306166,227927
1724709337283,204065
1724709368397,208342
1724709399517,184277
1724709430633,210950
1724709461749,217406
1724709492864,207184
1724709523981,213869
1724709555100,206495
1724709586216,197337
1724709617336,209304
1724709648460,168507
1724709679577,158179
1724709710698,159517
1724709741928,152901
1724709773048,194622
1724709804173,209530
1724709835295,198930
1724709866413,208839
1724709897535,196208
1724709928652,216094
1724709959768,210345
1724709990887,214086
1724710022006,207915
1724710053126,214936
1724710084246,226577
1724710115362,209393
1724710146486,185272
1724710177605,208185
1724710208724,161229
1724710239847,169948
1724710270970,170699
1724710302093,213986
1724710333213,214975
1724710364334,200866
1724710395453,188543
1724710426577,205301
1724710457698,217642
1724710488826,211458
1724710519944,200178
1724710551059,215768
1724710582178,209286
1724710613300,210295
1724710644419,218565
1724710675538,198883
1724710706658,215130
1724710737777,171520
1724710768907,166863
1724710800033,158432
1724710831152,170469
1724710862378,214047
1724710893508,186955
1724710924625,209041
1724710955743,212139
1724710986860,205073
1724711017986,209085
1724711049106,210781
1724711080223,215268
1724711111337,183455
1724711142454,213306
1724711173572,211515
1724711204690,207018
1724711235809,183228
1724711266924,187222
1724711298052,205174
1724711329183,171240
1724711360308,174944
1724711391447,146339
1724711422571,148275
1724711452632,210322
1724711483749,204338
1724711514871,204726
1724711545987,208426
1724711577103,185899
1724711608232,215787
1724711639348,210413
1724711670465,210464
1724711701584,213071
1724711732703,204391
1724711763819,215036
1724711794935,212221
1724711826051,235469
1724711857170,211659
1724711888286,227413
1724711919407,175702
1724711950532,160684
1724711981656,178192
1724712011706,170230
1724712042823,232488
1724712073939,209624
1724712105056,223633
1724712136172,201718
1724712167289,193809
1724712198406,208267
1724712229525,184917
1724712260641,211107
1724712291759,214111
1724712322880,211760
1724712353997,210401
1724712385122,215266
1724712416242,183714
1724712447358,171209
1724712478476,168419
1724712509593,169683
1724712540859,202081
1724712571979,203199
1724712603095,208268
1724712634211,198532
1724712665327,216471
1724712696446,214481
1724712727564,212263
1724712758684,207455
1724712789804,198493
1724712820923,212303
1724712852044,224410
1724712883179,212504
1724712914302,175185
1724712945427,234565
1724712976579,178796
1724713007700,167433
1724713038819,170785
1724713069949,151986
1724713101274,212513
1724713132390,209822
1724713163508,219445
1724713194634,190572
1724713225756,219776
1724713256875,226229
1724713287990,228279
1724713319107,205151
1724713350223,217975
1724713381350,212818
1724713412472,230509
1724713443587,197520
1724713474707,230378
1724713505824,224059
1724713536948,183155
1724713568077,177124
1724713599206,158975
1724713630330,173439
1724713661448,180497
1724713692575,224081
1724713723693,211871
1724713754809,235363
1724713785930,207766
1724713817046,215579
1724713848170,203240
1724713879289,210457
1724713910408,204691
1724713941531,209340
1724713972653,203359
1724714003777,200391
1724714034896,223317
1724714066011,209331
1724714097127,161519
1724714128246,164766
1724714159365,168753
1724714190559,213176
1724714221683,178986
1724714252803,188231
1724714283917,178857
1724714315033,209636
1724714346152,194106
1724714377270,219435
1724714408389,223121
1724714439507,215880
1724714470624,213691
1724714501744,180530
1724714532859,215025
1724714563973,219888
1724714595091,231383
1724714626210,210690
1724714657327,172735
1724714688447,180262
1724714719720,161449
1724714750836,198843
1724714781958,210515
1724714813075,208361
1724714844189,207722
1724714875307,205944
1724714906439,221573
1724714937556,222773
1724714968676,192389
1724714999797,212466
1724715030916,232198
1724715062035,187967
1724715093152,184552
1724715124268,184717
1724715155388,208048
1724715186507,126818
1724715217624,166404
1724715248744,170916
1724715279862,186584
1724715309944,205383
1724715341060,183557
1724715372175,193545
1724715403295,212284
1724715434413,200672
1724715465535,216120
1724715496655,202473
1724715527772,210083
1724715558895,207757
1724715590015,208167
1724715621130,212750
1724715652247,184207
1724715683368,216015
1724715714495,203380
1724715745614,214838
1724715776740,185689
1724715807869,180609
1724715839463,205268
1724715870580,204101
1724715901698,212324
1724715932818,194691
1724715963945,187318
1724715995061,227722
1724716026178,204839
1724716057307,214057
1724716088423,185151
1724716119548,199593
1724716150673,210489
1724716181791,197200
1724716212907,210989
1724716244025,216465
1724716275147,213461
1724716306269,160836
1724716337399,169570
1724716368519,177437
1724716399634,223558
1724716430751,181797
1724716461870,194804
1724716492991,210330
1724716524114,213135
1724716555230,185107
1724716586350,194843
1724716617468,203394
1724716648588,197322
1724716679703,215321
1724716710821,206959
1724716741937,209531
1724716773053,208715
1724716804169,220774
1724716835284,188222
1724716866401,169968
1724716897522,163863
1724716928790,181957
1724716959907,188534
1724716991037,210238
1724717022155,216056
1724717053274,218804
1724717084394,207773
1724717115516,211341
1724717146632,225320
1724717177751,179103
1724717208868,233682
1724717239988,215235
1724717271107,200328
1724717302228,199146
1724717333345,217491
1724717364462,188233
1724717395580,169713
1724717426707,171416
1724717457975,184036
1724717489092,237140
1724717520209,198163
1724717551325,232606
1724717582445,203985
1724717613562,213133
1724717644679,218720
1724717675801,193812
1724717706925,210678
1724717738048,207843
1724717769167,213203
1724717800284,182892
1724717831401,179460
1724717862516,219988
1724717893631,212467
1724717924762,149058
1724717955892,159529
1724717987014,137498
1724718018130,159783
1724718049589,230901
1724718080705,211206
1724718111823,224041
1724718142938,210785
1724718174055,208405
1724718205171,190855
1724718236286,209528
1724718267403,206026
1724718298518,212364
1724718329637,209167
1724718360762,217751
1724718391879,218951
1724718423005,222249
1724718454122,197972
1724718485241,159475
1724718516358,149575
1724718547477,163196
1724718578592,168693
1724718609749,209330
1724718640865,201671
1724718671986,213476
1724718703108,225485
1724718734231,187981
1724718765350,208393
1724718796468,205816
1724718827585,206512
1724718858702,212942
1724718889819,208979
1724718920937,198352
1724718952053,217333
1724718983177,211591
1724719014295,207585
1724719045413,205424
1724719076531,170898
1724719107657,167205
1724719138787,177711
1724719169913,213322
1724719201031,218664
1724719232154,217126
1724719263271,201986
1724719294391,187016
1724719325515,223736
1724719356638,210915
1724719387756,216483
1724719418880,184081
1724719449996,222281
1724719481114,200927
1724719512229,213861
1724719543349,216275
1724719574473,231292
1724719605596,180778
1724719636717,171202
1724719667844,171781
1724719699257,183882
1724719730376,197253
1724719761501,240587
1724719792625,180504
1724719823741,210983
1724719854857,211449
1724719885972,195632
1724719917091,215414
1724719948218,199381
1724719979335,197702
1724720010454,214017
1724720041576,207352
1724720072692,215935
1724720103815,196707
1724720134936,222509
1724720166059,149948
1724720197178,149785
1724720228302,189389
1724720259422,136128
1724720290667,211412
1724720321787,205105
1724720352906,205481
1724720384021,190405
1724720415139,215858
1724720446261,210531
1724720477379,206118
1724720508510,205634
1724720539628,179102
1724720570757,213501
1724720601883,184416
1724720633006,184041
1724720664131,214825
1724720695248,220283
1724720726371,215597
1724720757489,172423
1724720788607,170251
1724720819738,172925
1724720851064,209364
1724720882179,205617
1724720913308,207443
1724720944427,217115
1724720975549,216044
1724721006664,196215
1724721037781,226706
1724721068902,228052
1724721100019,223202
1724721131137,204975
1724721162254,219588
1724721193371,209272
1724721224490,209498
1724721255605,222524
1724721286722,207755
1724721317840,161739
1724721348959,171863
1724721380079,178137
1724721411365,209762
1724721442483,214807
1724721473598,187140
1724721504716,206471
1724721535834,207776
1724721566954,201526
1724721598074,215075
1724721629194,216248
1724721660319,210254
1724721691438,228046
1724721722556,211278
1724721753678,213871
1724721784797,204505
1724721815913,216741
1724721847034,173782
1724721878155,170507
1724721909276,160665
1724721940648,222372
1724721971765,214567
1724722002882,205562
1724722034004,208433
1724722065120,217646
1724722096244,211229
1724722127360,222204
1724722158478,197773
1724722189601,226533
1724722220724,211355
1724722251841,199410
1724722282970,215436
1724722314087,239473
1724722345203,193416
1724722376323,172887
1724722407442,172244
1724722438563,178789
1724722469993,211328
1724722501113,178447
1724722532231,205921
1724722563349,206818
1724722594465,219957
1724722625586,205812
1724722656703,180860
1724722687821,211713
1724722718939,208833
1724722750056,220571
1724722781174,231539
1724722812292,170732
1724722843427,205211
1724722874558,179519
1724722905680,218707
1724722936817,182765
1724722967934,179221
1724722999074,173310
1724723030574,179019
1724723061689,203638
1724723092814,193996
1724723123932,201206
1724723155056,196251
1724723186175,216207
1724723217292,198575
1724723248409,228632
1724723279526,188490
1724723310645,212556
1724723341764,225463
1724723372883,206952
1724723404000,219493
1724723435120,200104
1724723466239,161169
1724723497361,172564
1724723528479,133384
1724723559598,169207
1724723590722,160883
1724723622160,208283
1724723653285,212994
1724723684403,212342
1724723715520,216939
1724723746645,218216
1724723777764,196767
1724723808887,212667
1724723840006,215816
1724723871131,178487
1724723902245,216662
1724723933370,210472
1724723964487,240308
1724723995604,224053
1724724026722,229433
1724724057847,181083
1724724088972,149950
1724724120102,158642
1724724151219,149206
1724724182335,192321
1724724213461,212265
1724724244579,214667
1724724275696,205249
1724724306810,213564
1724724337936,207599
1724724369054,222652
1724724400171,236379
1724724431289,215592
1724724462409,217677
1724724493525,221074
1724724524642,205068
1724724555768,190413
1724724586885,235993
1724724618003,181487
1724724649120,175160
1724724680250,178989
1724724711386,161419
1724724742504,200125
1724724773626,185024
1724724804744,187850
1724724835861,190746
1724724866976,214920
1724724898095,207275
1724724929215,198268
1724724960332,202259
1724724991449,211446
1724725022564,225406
1724725053682,211993
1724725084801,183809
1724725115919,231535
1724725147038,226484
1724725178157,173009
1724725209278,170723
1724725240396,171789
1724725271653,211420
1724725302773,200319
1724725333892,230969
1724725365012,212583
1724725396129,188174
1724725427244,223046
1724725458362,189289
1724725489480,223713
1724725520602,226692
1724725551724,217709
1724725582845,214639
1724725613969,211709
1724725645097,208331
1724725676217,209084
1724725707342,216107
1724725738458,178767
1724725769577,180172
1724725800699,170033
1724725832120,211565
1724725863244,209479
1724725894367,210498
1724725925488,237371
1724725956608,211349
1724725987724,190844
1724726018847,186511
1724726049968,210889
1724726081085,202086
1724726112203,211758
1724726143320,215297
1724726174435,226817
1724726205555,219313
1724726236676,200918
1724726267799,170449
1724726298918,182185
1724726330038,177133
1724726361460,219526
1724726392577,203491
1724726423697,214405
1724726454819,215906
1724726485936,217451
1724726517053,209486
1724726548175,231071
1724726579297,223389
1724726610414,212364
1724726641536,211694
1724726672650,222578
1724726703766,205953
1724726734882,214642
1724726765999,207754
1724726797116,218436
1724726828235,161334
1724726859358,176852
1724726890479,169356
1724726922062,215244
1724726953187,180126
1724726984310,235476
1724727015430,207156
1724727046548,208965
1724727077669,198953
1724727108787,186509
1724727139903,232183
1724727171023,235415
1724727202144,187611
1724727233270,202215
1724727264387,205780
1724727295502,208712
1724727326622,232310
1724727357744,171035
1724727388868,159526
1724727419994,181964
1724727451109,144230
1724727482246,159473
1724727513519,212250
1724727544635,232637
1724727575758,196295
1724727606875,217509
1724727637990,219465
1724727669107,198669
1724727700222,206426
1724727731338,208459
1724727762455,212944
1724727793573,182737
1724727824691,216779
1724727855809,183299
1724727886926,217336
1724727918047,235403
1724727949166,175715
1724727980285,154912
1724728011409,169113
1724728042527,159814
1724728073647,165866
1724728105119,204973
1724728136236,214049
1724728167352,222867
1724728198470,234055
1724728229584,224312
1724728260700,210245
1724728291818,217097
1724728322940,213589
1724728354066,211714
1724728385189,219542
1724728416306,218618
1724728447421,218766
1724728478544,212094
1724728509661,210217
1724728540781,168123
1724728571902,180482
1724728603022,170191
1724728634146,178534
1724728665262,200066
1724728696393,208256
1724728727512,217100
1724728758631,218063
1724728789751,214295
1724728820869,209817
1724728851992,208010
1724728883118,197303
1724728914235,207901
1724728945352,196065
1724728976468,207392
1724729007582,205833
1724729038697,212654
1724729069815,137251
1724729100933,170312
1724729132055,150174
1724729163181,177192
1724729194307,159369
1724729225752,184992
1724729256872,200675
1724729287988,200823
1724729319107,216576
1724729350231,214081
1724729381356,180082
1724729412475,212605
1724729443591,213552
1724729474712,233265
1724729505828,216316
1724729536948,186416
1724729568072,213517
1724729599193,216306
1724729630310,216925
1724729661429,165844
1724729692552,170951
1724729723676,160562
1724729754960,198252
1724729786078,217347
1724729817195,206655
1724729848312,211618
1724729879432,209130
1724729910551,199153
1724729941669,217315
1724729972786,206855
1724730003902,211316
1724730035023,216548
1724730066142,211221
1724730097257,184492
1724730128379,202515
1724730159495,211765
1724730190614,211916
1724730221729,169325
1724730252855,158020
1724730283973,171075
1724730315439,193572
1724730346562,204828
1724730377684,207861
1724730408802,229593
1724730439917,230205
1724730471032,208035
1724730502150,185496
1724730533264,214696
1724730564381,184977
1724730595502,214841
1724730626618,204494
1724730657736,203767
1724730688857,212093
1724730719977,183563
1724730751096,164521
1724730782216,169617
1724730813338,160379
1724730844721,212574
1724730875837,208398
1724730906953,212854
1724730938074,202849
1724730969191,208703
1724731000305,216685
1724731031423,188847
1724731062542,211351
1724731093659,206694
1724731124776,212467
1724731155892,201890
1724731187008,185126
1724731218122,197554
1724731249242,207868
1724731280360,205869
1724731311478,180418
1724731342607,169906
1724731373725,171677
1724731405366,213281
1724731436484,236914
1724731467603,227290
1724731498718,217557
1724731529834,232845
1724731560952,182186
1724731592080,213030
1724731623201,196346
1724731654324,210309
1724731685446,220619
1724731716564,214306
1724731747684,207016
1724731778800,185661
1724731809917,198255
1724731841037,178570
1724731872163,178365
1724731903282,181579
1724731934803,217707
1724731965924,209132
1724731997050,203352
1724732028180,213220
1724732059296,218384
1724732090416,241011
1724732121535,208739
1724732152658,222599
1724732183781,221200
1724732214900,212826
1724732246020,243101
1724732277138,193122
1724732308257,192875
1724732339373,202795
1724732370498,173547
1724732401616,170885
1724732432739,171957
1724732463985,221792
1724732495099,205669
1724732526219,201925
1724732557334,209517
1724732588455,219414
1724732619573,206637
1724732650689,213516
1724732681805,225926
1724732712920,187027
1724732744044,185124
1724732775160,185764
1724732806278,203754
1724732837399,184467
1724732868518,221467
1724732899637,210072
1724732930755,171457
1724732961875,184440
1724732992995,170060
1724733024134,208385
1724733055251,220960
1724733086372,205936
1724733117501,203383
1724733148622,206618
1724733179739,199800
1724733210856,209836
1724733241975,206614
1724733273092,203932
1724733304214,207024
1724733335331,234162
1724733366449,213019
1724733397567,210464
1724733428687,210690
1724733459809,173053
1724733490925,169698
1724733522045,171671
1724733553168,215693
1724733584294,199451
1724733615420,215426
1724733646536,212758
1724733677653,186675
1724733708773,228147
1724733739895,204732
1724733771015,211679
1724733802131,206878
1724733833256,184096
1724733864374,218782
1724733895492,235134
1724733926609,200668
1724733957729,223253
1724733988848,211592
1724734019974,179941
1724734051102,165412
1724734082222,159214
1724734113555,183221
1724734144680,205752
1724734175799,214702
1724734206916,215447
1724734238033,225607
1724734269155,210962
1724734300283,213080
1724734331401,160838
1724734362521,204816
1724734393644,210631
1724734424769,217058
1724734455889,196211
1724734487007,217377
1724734518128,211180
1724734549250,181395
1724734580375,174301
1724734611499,144867
1724734642632,154225
1724734673751,206636
1724734704871,210486
1724734735990,184362
1724734767108,214033
1724734798224,207635
1724734829339,209609
1724734860457,207748
1724734891576,200104
1724734922695,226846
1724734953812,218192
1724734984928,228877
1724735016044,219891
1724735047162,211376
1724735078284,212894
1724735109411,171796
1724735140528,171097
1724735171649,180152
1724735202776,211430
1724735233901,200320
1724735265019,182010
1724735296140,216416
1724735327257,235582
1724735358380,195866
1724735389499,213305
1724735420618,208720
1724735451733,210822
1724735482850,181627
1724735513964,233733
1724735545080,219857
1724735576196,216679
1724735607312,212702
1724735638429,198081
1724735669552,172433
1724735700675,177777
1724735731792,171556
1724735763400,217214
1724735794516,223539
1724735825635,206703
1724735856752,215869
1724735887871,202221
1724735918989,208306
1724735950108,223872
1724735981226,197962
1724736012357,215916
1724736043474,227943
1724736074595,211930
1724736105711,185209
1724736136830,209888
1724736167949,232781
1724736199086,173519
1724736230202,172291
1724736261327,160172
1724736292741,208877
1724736323861,233907
1724736354981,218641
1724736386103,166371
1724736417218,205936
1724736448338,211867
1724736479459,212643
1724736510577,204358
1724736541694,229927
1724736572809,212180
1724736603933,215762
1724736635053,212900
1724736666179,202785
1724736697299,213990
1724736728416,216176
1724736759537,165499
1724736790657,181973
1724736822139,214003
1724736853254,212790
1724736884372,213491
1724736915488,231604
1724736946605,189468
1724736977722,227128
1724737008847,236082
1724737039962,203272
1724737071080,209808
1724737102196,205402
1724737133314,187144
1724737164443,191742
1724737195563,185712
1724737226682,206379
1724737257801,215603
1724737288919,147306
1724737320036,145356
1724737351153,162730
1724737382269,159586
1724737413404,151607
1724737444636,211549
1724737475758,227286
1724737506880,228170
1724737537995,222693
1724737569120,211207
1724737600243,219140
1724737631359,218768
1724737662477,210458
1724737693603,184979
1724737724719,213147
1724737755838,190884
1724737786956,195002
1724737818080,161085
1724737849199,212684
1724737880321,178527
1724737911439,173091
1724737942563,160811
1724737974294,194529
1724738005411,210107
1724738036530,218119
1724738067647,211490
1724738098763,216254
1724738129881,196693
1724738160998,226464
1724738192117,192876
1724738223237,202241
1724738254351,210723
1724738285471,211108
1724738316589,204269
1724738347709,180369
1724738378830,184774
1724738409945,215318
1724738441062,171383
1724738472179,171065
1724738503298,170203
1724738534597,214774
1724738565715,181568
1724738596835,217160
1724738627955,205005
1724738659072,213426
1724738690188,184079
1724738721306,208914
1724738752427,208730
1724738783542,191697
1724738814666,236181
1724738845781,205071
1724738876899,216438
1724738908017,216344
1724738939138,183106
1724738970269,161516
1724739001388,181882
1724739032510,181113
1724739064049,212577
1724739095167,184014
1724739126292,223318
1724739157410,207719
1724739188531,210733
1724739219650,188412
1724739250764,190191
1724739281882,207492
1724739312998,219296
1724739344115,192310
1724739375234,210192
1724739406358,209960
1724739437479,215120
1724739468598,227071
1724739499717,219296
1724739530835,170055
1724739561964,160543
1724739593083,166191
1724739624205,181147
1724739655321,158225
1724739686823,198298
1724739717941,224205
1724739749064,185581
1724739780183,226776
1724739811300,240461
1724739842417,213055
1724739873536,210514
1724739904655,208445
1724739935773,206992
1724739966894,210972
1724739998015,216615
1724740029136,208175
1724740060258,195080
1724740091378,228116
1724740122497,181070
1724740153614,179720
1724740184737,178709
1724740216066,206805
1724740247183,212540
1724740278304,223591
1724740309422,211654
1724740340541,204687
1724740371661,213625
1724740402776,209419
1724740433895,229784
1724740465012,202295
1724740496129,221902
1724740527245,186360
1724740558362,209628
1724740589478,212405
1724740620596,195333
1724740651713,235958
1724740682830,171471
1724740713947,173811
1724740745065,146334
1724740776670,210718
1724740807790,210211
1724740838905,219391
1724740870032,193294
1724740901153,201633
1724740932273,216424
1724740963387,191720
1724740994503,225215
1724741025620,207912
1724741056740,228219
1724741087860,231340
1724741118986,214465
1724741150105,215535
1724741181223,209559
1724741212341,189009
1724741243459,160952
1724741274590,169922
1724741305718,169535
1724741336867,206003
1724741367983,207692
1724741399106,208256
1724741430220,210908
1724741461337,215802
1724741492459,207228
1724741523578,225706
1724741554695,236677
1724741585816,207423
1724741616932,204595
1724741648049,212438
1724741679166,211651
1724741710287,209033
1724741741404,206381
1724741772519,162432
1724741803637,160418
1724741834758,180430
1724741866422,226798
1724741897537,232611
1724741928654,219820
1724741959773,206608
1724741990890,182083
1724742022007,223886
1724742053126,202890
1724742084248,213663
1724742115368,192799
1724742146491,203331
1724742177608,194390
1724742208729,215190
1724742239848,227630
1724742270966,227842
1724742302082,236317
1724742333200,169717
1724742364317,181298
1724742395432,170806
1724742426744,197893
1724742457864,217122
1724742488983,218423
1724742520106,216012
1724742551227,217304
1724742582345,213023
1724742613462,208232
1724742644578,199698
1724742675694,207591
1724742706810,219840
1724742737941,212303
1724742769063,205168
1724742800188,210266
1724742831303,198769
1724742862432,172707
1724742893552,178322
1724742924676,166160
1724742955877,212203
1724742986997,227415
1724743018113,216927
1724743049228,208935
1724743080347,201617
1724743111465,204181
1724743142589,212175
1724743173717,238249
1724743204836,225433
1724743235963,202778
1724743267078,214334
1724743298194,210993
1724743329311,219178
1724743360428,207365
1724743391550,211293
1724743422672,170363
1724743453802,169384
1724743484920,181338
1724743516058,202170
1724743547182,212271
1724743578303,235188
1724743609423,192532
1724743640549,206656
1724743671667,212487
1724743702783,223436
1724743733902,215326
1724743765024,227891
1724743796151,205351
1724743827272,215598
1724743858391,208150
1724743889507,219325
1724743920625,205028
1724743951757,172001
1724743982877,172491
1724744014002,159200
1724744045529,183396
1724744076652,214019
1724744107769,185086
1724744138892,237556
1724744170012,225351
1724744201127,195037
1724744232246,185610
1724744263369,214711
1724744294490,207595
1724744325606,238627
1724744356727,217283
1724744387847,210026
1724744418964,215078
1724744450083,199065
1724744481199,231918
1724744512323,150721
1724744543442,179636
1724744574564,167584
1724744605831,207711
1724744636950,193079
1724744668065,226200
1724744699183,184153
1724744730301,217444
1724744761415,215280
1724744792534,214380
1724744823654,220488
1724744854770,184333
1724744885895,180240
1724744917029,202755
1724744948149,210185
1724744979264,204163
1724745010380,209087
1724745041497,182041
1724745072617,170194
1724745103743,181056
1724745135322,197643
1724745166443,202401
1724745197561,210462
1724745228678,212627
1724745259794,216904
